,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
876,1666199,7835,14260153428316,4670,1123516,7835,1,56191852,174812236,6,63,12330687,14836814,1182415,18491539128651
877,1666262,7835,14273818173709,4670,1091230,7835,1,56683055,174869141,5,63,12333812,14840514,1230082,18498887479420
878,1666327,7835,14284407533230,4670,1117477,7835,1,57121466,174909646,6,63,12336280,14843498,1214619,18504515897956
879,1666174,7835,14268680282994,4670,1073968,7835,1,56422606,174859640,5,63,12332577,14839010,1239810,18496236558094
880,1693591,7835,16175310188184,4670,1192045,7835,1,135133510,181702399,6,63,12778103,15372764,1109970,19506010333332
881,1692967,7835,16125084736676,4671,1219062,7835,1,133095054,181493106,7,63,12766556,15359060,310779,19479660828347
882,1693006,7835,16123513722349,4670,1108441,7835,1,133002454,181480107,6,63,12766176,15358535,1184890,19478842382449
883,1692963,7835,16118247008756,4671,1193674,7835,1,132817457,181456357,6,63,12764976,15357125,819841,19476061491631
884,1692069,7835,16057948828042,4671,1199144,7835,1,130327057,181221506,7,63,12751042,15340542,300055,19444428160346
885,1666952,7835,14344178596315,4670,1133916,7835,1,59668398,175104893,5,63,12350296,14860312,1125293,18536136916755
886,1666493,7835,14298391211936,4670,1105740,7835,1,57743620,174948138,6,63,12339584,14847485,1213172,18511836830826
887,1666650,7835,14322064646986,4670,1109662,7835,1,58677341,175038516,5,63,12345066,14854048,1223361,18524469755298
888,1666675,7835,14329473226859,4670,1110241,7835,1,58966219,175070115,6,63,12346788,14856131,1217327,18528425878725
889,1666547,7835,14316574947835,4670,1087910,7835,1,58395229,175029008,5,63,12343745,14852439,1236075,18521638985147
890,1692542,7835,16091772271149,3118,791672,7835,1,131550459,181357847,4,63,12758706,15349455,1257663,19462367333215
891,1681861,7835,15440795016842,4670,1165987,7835,1,104824422,178899408,5,63,12607008,15168167,1230426,19118453030846
892,1677755,7835,15208489584962,3810,914159,7835,1,95027519,178091881,4,63,12552468,15102662,1256924,18995352017465
893,1679082,7835,15263793722214,4669,1103856,7835,1,97539653,178257301,5,63,12565571,15118451,1248346,19024484537467
894,1678068,7835,15235091211615,4670,1154027,7835,1,96329395,178198030,6,63,12558878,15110657,1133707,19009357646352
895,1667135,7835,14365107256168,4670,1134712,7835,1,60530770,175178106,5,63,12355181,14866183,1125271,18547240968868
896,1666603,7835,14312472697849,4670,1087256,7835,1,58302473,174998440,5,63,12342851,14851389,1230139,18519326873516
897,1666785,7835,14337661809917,4670,1103867,7835,1,59308299,175092585,5,63,12348692,14858382,1233366,18532758339358
898,1666779,7835,14341836578555,4670,1097396,7835,1,59461318,175113096,5,63,12349660,14859562,1230759,18534997087458
899,1666662,7835,14329754822364,4670,1080140,7835,1,58928720,175074278,5,63,12346809,14856101,1242209,18528639518044
900,1692012,7835,16053219868146,3114,597528,7835,1,129902927,181201338,4,63,12749734,15338670,1257701,19442166439430
901,1693303,7835,16132496812320,3114,541471,7835,1,133358176,181486548,4,63,12768212,15360822,1257705,19483482576537
902,1694260,7835,16245972809029,3159,996504,7835,1,138059399,182008638,4,63,12794327,15392125,1257497,19542833396781
903,1694342,7835,16261617053300,3612,1051212,7835,1,138698634,182088618,4,63,12797890,15396387,1257157,19550973168919
904,1694343,7835,16261878120448,3759,1029385,7835,1,138708664,182090291,4,63,12797949,15396459,1256986,19551109747030
905,1667515,7835,14407186445760,4670,1136257,7835,1,62264665,175324898,5,63,12365008,14877990,1125162,18569571804575
906,1666882,7835,14346787705849,4669,1065177,7835,1,59689795,175119834,5,63,12350837,14860959,1241589,18537555606140
907,1667118,7835,14375692748027,4670,1096675,7835,1,60859509,175224906,5,63,12357551,14869000,1241287,18552955102756
908,1667066,7835,14375234207012,4670,1083325,7835,1,60819708,175229627,5,63,12357440,14868888,1240157,18552732337250
909,1666951,7835,14363405708267,4669,1068887,7835,1,60300003,175191172,5,63,12354647,14865495,1247374,18546506940200
910,1666219,7835,14254638068719,4670,1130255,7835,1,55978907,174789836,5,63,12329410,14835210,1125066,18488650493754
911,1665871,7835,14215257242387,4670,1141680,7835,1,54366555,174651915,6,63,12320246,14824283,1121636,18467720134395
912,1666078,7835,14249132527032,4670,1141275,7835,1,55731134,174780506,6,63,12328118,14833753,1110578,18485727793004
913,1666141,7835,14262122737394,4670,1133281,7835,1,56233011,174833373,6,63,12331124,14837357,1128863,18492666684801
914,1666105,7835,14260066852202,4670,1135406,7835,1,56129857,174829951,6,63,12330628,14836754,1138292,18491610800690
915,1692144,7835,16060749014928,3114,573168,7835,1,130228485,181228317,4,63,12751490,15340775,1257702,19446095498992
916,1693996,7835,16209810472043,3115,582529,7835,1,136565298,181838796,4,64,12786055,15382226,1257515,19523967129183
917,1694322,7835,16258354383360,3114,226381,7835,1,138550808,182075173,4,65,12797145,15395483,1257548,19549298749612
918,1694338,7835,16261534196092,3114,109371,7835,1,138679009,182091660,4,65,12797866,15396343,1257667,19550952556324
919,1694340,7835,16261891508507,3114,127713,7835,1,138695593,182093413,4,65,12797949,15396444,1257554,19551136496199
920,1667005,7835,14350309509106,4670,1134146,7835,1,59921018,175126356,5,63,12351727,14862032,1125308,18539389655048
921,1666537,7835,14303976263817,4670,1103893,7835,1,57971119,174967906,5,63,12340885,14849046,1215475,18514801150137
922,1666768,7835,14336126050811,4670,1136421,7835,1,59286701,175087354,6,63,12348373,14858061,1185479,18531897842192
923,1666781,7835,14344288527154,4670,1113207,7835,1,59580964,175124528,6,63,12350258,14860327,1198262,18536279041385
924,1666705,7835,14336577228394,4670,1119502,7835,1,59245345,175100218,6,63,12348436,14858118,1206985,18532227368352
925,1666692,7835,14313443778384,4670,1132688,7835,1,58401936,174997103,5,63,12343123,14851693,1125350,18519833219552
926,1666317,7835,14274552657493,4670,1164959,7835,1,56843612,174861411,6,63,12334094,14840984,976670,18499107963379
927,1666647,7835,14323846076971,4670,1153166,7835,1,58826682,175046603,6,63,12345567,14854776,984348,18525324115889
928,1666708,7835,14336337954031,4670,1150992,7835,1,59305540,175098167,6,63,12348455,14858235,1003451,18532014279751
929,1666655,7835,14333076027872,4670,1150151,7835,1,59148852,175091357,6,63,12347676,14857293,1021415,18530321686743
930,1666307,7835,14265905087152,4670,1130742,7835,1,56443157,174829661,5,63,12332036,14838367,1125125,18494623583201
931,1665962,7835,14227754920940,4670,1146907,7835,1,54888023,174696209,6,63,12323163,14827801,1098662,18474334810528
932,1666162,7835,14260914018815,4670,1132256,7835,1,56205036,174823093,6,63,12330857,14837035,1139428,18491984895686
933,1666212,7835,14271334316903,4670,1136733,7835,1,56612419,174865760,6,63,12333269,14839934,1131771,18497552538537
934,1666161,7835,14267991988013,4670,1124384,7835,1,56442838,174858676,6,63,12332465,14838950,1169225,18495825525642
935,1692246,7835,16067075616512,3114,572711,7835,1,130502152,181251921,4,63,12752966,15342547,1257702,19449400280152
936,1693949,7835,16203815745561,3117,679594,7835,1,136325252,181810069,4,64,12784682,15380593,1257449,19520822292318
937,1694232,7835,16242303290856,3114,801580,7835,1,137898478,181992080,4,63,12793482,15391106,1257682,19540933340364
938,1694340,7835,16261168553329,3493,989449,7835,1,138679261,182086599,4,63,12797788,15396265,1257129,19550741945955
939,1694348,7835,16263100301464,3823,948185,7835,1,138757208,182097151,4,64,12798226,15396789,1256742,19551746613275
940,1667776,7835,14435081358898,4670,1137244,7835,1,63414102,175421937,5,63,12371526,14885820,1125045,18584378335053
941,1667061,7835,14368122321398,4668,1046979,7835,1,60548592,175195184,5,63,12355801,14866903,1246928,18548895129614
942,1667368,7835,14402837483601,4670,1096072,7835,1,61972591,175318662,5,63,12363882,14876592,1243683,18567367397687
943,1667259,7835,14397274224505,4670,1073102,7835,1,61716283,175306554,5,63,12362578,14875048,1243958,18564437616274
944,1667172,7835,14388184253197,4669,1067375,7835,1,61315856,175276945,5,63,12360426,14872427,1248633,18559660411368
945,1666190,7835,14250961484627,4670,1130092,7835,1,55827412,174776828,5,63,12328553,14834180,1125051,18486701423420
946,1665846,7835,14211605872472,4670,1153696,7835,1,54232143,174638390,6,63,12319409,14823296,1055959,18465767995773
947,1666081,7835,14250038229213,4670,1142250,7835,1,55773774,174784244,6,63,12328338,14834029,1077574,18486200309207
948,1666139,7835,14261922660292,4670,1140438,7835,1,56233394,174832812,6,63,12331085,14837322,1091300,18492553158180
949,1666108,7835,14260865152400,4670,1138723,7835,1,56168334,174833359,6,63,12330821,14836998,1108913,18492028048390
950,1666460,7835,14285170578206,4670,1131551,7835,1,57236985,174897630,5,63,12336529,14843767,1125221,18504838736824
951,1666104,7835,14247206877902,4670,1139193,7835,1,55678664,174765670,6,63,12327686,14833229,1135488,18484655033314
952,1666312,7835,14280315919313,4670,1137599,7835,1,57006004,174891543,6,63,12335379,14842474,1136186,18502271327977
953,1666369,7835,14292323297399,4670,1133291,7835,1,57471145,174940705,6,63,12338160,14845814,1140403,18508687076835
954,1666313,7835,14288025730510,4670,1128212,7835,1,57267667,174929776,6,63,12337135,14844566,1165886,18506450177574
955,1666192,7835,14251160446057,4670,1130108,7835,1,55835621,174777531,5,63,12328600,14834236,1125028,18486806885952
956,1665843,7835,14211479429694,4670,1140727,7835,1,54209812,174638482,6,63,12319365,14823222,1125215,18465719847269
957,1666031,7835,14242821470472,4670,1132812,7835,1,55460980,174758255,6,63,12326639,14831959,1144783,18482393587757
958,1666082,7835,14253806447131,4670,1131034,7835,1,55887010,174803221,6,63,12329179,14835009,1149601,18488262040748
959,1666038,7835,14250770481654,4670,1124286,7835,1,55735766,174796645,6,63,12328450,14834118,1174842,18486692847951
960,1671564,7835,14774825962999,4670,1147641,7835,1,77414347,176593482,5,63,12451033,14981272,1121977,18764841171274
961,1670902,7835,14735726062768,4670,1188314,7835,1,75900511,176463676,6,63,12441972,14970681,749089,18743882371254
962,1671384,7835,14789180862825,4671,1186074,7835,1,78041250,176669027,7,63,12454474,14985711,549640,18772407370422
963,1671540,7835,14808994966779,4671,1175541,7835,1,78792175,176748877,7,63,12459074,14991195,629240,18783040007767
964,1671031,7835,14770828734897,4671,1180606,7835,1,77211783,176621199,7,63,12450123,14980462,579964,18762784514208
965,1667409,7835,14395647426599,4670,1135845,7835,1,61789197,175284696,5,63,12362313,14874752,1125184,18563447582323
966,1666816,7835,14338743416315,4670,1074193,7835,1,59368259,175091303,5,63,12348968,14858724,1237859,18533277981303
967,1666876,7835,14348028258258,4667,1057407,7835,1,59689032,175128870,5,63,12351069,14861173,1250355,18538306038343
968,1666962,7835,14360223961705,4670,1085308,7835,1,60205356,175173816,5,63,12353930,14864648,1244145,18544765923329
969,1666727,7835,14336211362497,4658,1028706,7835,1,59158849,175095075,5,63,12348282,14857814,1252845,18532093779855
970,1666545,7835,14295686080268,4670,1131992,7835,1,57670277,174934663,5,63,12338981,14846714,1125230,18510415033818
971,1666171,7835,14256317303189,4670,1130539,7835,1,56042561,174798353,6,63,12329800,14835758,1164762,18489496200203
972,1666298,7835,14278632445291,4670,1110998,7835,1,56902403,174886042,6,63,12334955,14841917,1207678,18501416731364
973,1666347,7835,14288111934734,4670,1124813,7835,1,57283402,174924048,6,63,12337157,14844576,1192581,18506469964091
974,1666231,7835,14276822007845,4670,1094482,7835,1,56773261,174889310,6,63,12334491,14841337,1225739,18500539870000
975,1666657,7835,14309241489847,4670,1132520,7835,1,58228781,174982338,5,63,12342143,14850515,1125339,18517604305704
976,1666305,7835,14273508017013,4670,1143653,7835,1,56767461,174858674,6,63,12333822,14840615,1120010,18498590681655
977,1666539,7835,14309327842827,4670,1159834,7835,1,58232184,174993867,6,63,12342174,14850690,1002271,18517623069460
978,1666655,7835,14329977361653,4670,1139993,7835,1,59031478,175075847,6,63,12346962,14856426,1065145,18528648526220
979,1666574,7835,14322049101962,4670,1153773,7835,1,58698244,175051214,6,63,12345101,14854192,1031474,18524469322590
980,1667207,7835,14373256121318,4670,1135019,7835,1,60866557,175206575,5,63,12357084,14868469,1125250,18551565050717
981,1666679,7835,14321767878348,4670,1089007,7835,1,58686112,175031117,5,63,12345021,14853998,1229159,18524255761945
982,1666800,7835,14339710926701,4670,1087257,7835,1,59375683,175100188,5,63,12349156,14858919,1241428,18533862568658
983,1666831,7835,14346986816036,4670,1096873,7835,1,59671258,175129918,5,63,12350856,14860987,1235040,18537732662037
984,1666657,7835,14328994380621,4669,1060087,7835,1,58882585,175071310,5,63,12346619,14855852,1247757,18528248350784
985,1684914,7835,15613321873449,4670,1170222,7835,1,111973683,179525492,6,63,12647442,15216587,1103876,19209850221014
986,1682120,7835,15474319608724,4671,1209150,7835,1,106345910,179038543,7,63,12615047,15178150,408528,19136058075123
987,1681780,7835,15467669164871,4671,1204167,7835,1,106009354,179035519,7,63,12613471,15176270,256847,19132658019716
988,1681756,7835,15469233336413,4671,1195817,7835,1,106042362,179046748,7,63,12613824,15176670,275483,19133534999091
989,1680387,7835,15393434461170,4671,1196577,7835,1,102914168,178781682,7,63,12596081,15155449,250610,19093363175700
990,1693690,7835,16185484666636,4670,1144019,7835,1,135533679,181747330,5,63,12780430,15375524,1239963,19511347972666
991,1693747,7835,16184684060718,4667,1097720,7835,1,135541104,181730557,5,63,12780279,15375353,1249375,19510843514807
992,1694097,7835,16224570658162,4108,463074,7835,1,137178115,181911437,5,65,12789457,15386320,1244407,19531670496496
993,1694114,7835,16227969440033,3114,114263,7835,1,137287617,181931003,4,66,12790215,15387192,1257403,19533484719549
994,1694262,7835,16248601331249,3114,80190,7835,1,138140443,182029005,4,66,12794925,15392821,1257442,19544239537658
995,1666935,7835,14342150379778,4670,1133842,7835,1,59584832,175097790,5,63,12349822,14859744,1125279,18535060852757
996,1666478,7835,14296433654598,4670,1106001,7835,1,57663441,174941220,6,63,12339128,14846937,1212796,18510798333675
997,1666530,7835,14307542247668,4670,1080755,7835,1,58052536,174987896,5,63,12341656,14849913,1240748,18516794553286
998,1666603,7835,14318767763118,4670,1106962,7835,1,58521346,175030285,5,63,12344279,14853092,1229324,18522753088037
999,1666405,7835,14298069229120,4669,1056781,7835,1,57613300,174962968,5,63,12339411,14847197,1247130,18511839859776
1000,1666634,7835,14306478343258,4670,1132410,7835,1,58114929,174972626,5,63,12341498,14849740,1125330,18516138687263
1001,1666281,7835,14270096367729,4670,1158144,7835,1,56648676,174845951,6,63,12333045,14839708,1034614,18496758088216
1002,1666573,7835,14314249590770,4670,1155291,7835,1,58432885,175012166,6,63,12343326,14852079,990567,18520233198303
1003,1666655,7835,14329789705695,4670,1146454,7835,1,59030960,175075025,6,63,12346923,14856387,1032056,18528543929101
1004,1666592,7835,14324859255513,4670,1151081,7835,1,58811707,175061776,6,63,12345757,14854983,1028921,18525961532853
1005,1667077,7835,14358588461561,4670,1134469,7835,1,60262167,175155317,5,63,12353659,14864354,1125273,18543782143963
1006,1666563,7835,14307386053648,4670,1091191,7835,1,58097576,174980380,5,63,12341668,14849972,1227231,18516624499377
1007,1666685,7835,14325831377342,4670,1089888,7835,1,58809237,175051397,5,63,12345922,14855039,1239758,18526493959328
1008,1666717,7835,14333353532581,4670,1098924,7835,1,59113744,175082150,5,63,12347678,14857173,1233012,18530496107060
1009,1666557,7835,14316733745089,4669,1064487,7835,1,58383299,175028277,5,63,12343763,14852427,1246461,18521739412542
1010,1666964,7835,14345507138021,4670,1133955,7835,1,59723125,175109546,5,63,12350606,14860685,1125333,18536841796697
1011,1666473,7835,14296045029001,4670,1097193,7835,1,57637928,174940164,5,63,12339029,14846807,1221933,18510602435349
1012,1666693,7835,14326585720079,4670,1154308,7835,1,58918699,175053039,6,63,12346166,14855438,1133989,18526811763058
1013,1666738,7835,14340367090340,4670,1114505,7835,1,59425217,175112200,6,63,12349355,14859259,1177911,18534191032719
1014,1666669,7835,14332325106527,4670,1139716,7835,1,59093948,175085558,6,63,12347465,14856984,1161035,18529950581360
1015,1693588,7835,16174975337957,4670,1192084,7835,1,135119740,181700953,6,63,12778026,15372672,1109420,19505835126275
1016,1692060,7835,16060912498002,4671,1221515,7835,1,130454455,181235810,7,63,12751723,15341393,207382,19445979612150
1017,1692099,7835,16062294294431,4671,1211036,7835,1,130504599,181241371,7,63,12752044,15341753,231273,19446718282586
1018,1691759,7835,16040021622226,4671,1205739,7835,1,129585119,181155145,7,63,12746893,15335614,165101,19435018825440
1019,1690658,7835,15970226547594,4671,1206479,7835,1,126707785,180884653,7,63,12730706,15316309,141269,19398308737894
1020,1667129,7835,14364488950984,4670,1134695,7835,1,60505299,175175945,5,63,12355037,14866010,1125253,18546912858840
1021,1666559,7835,14307302824549,4670,1076324,7835,1,58079300,174980572,5,63,12341637,14849916,1236329,18516596176728
1022,1666609,7835,14315813985446,4667,1056860,7835,1,58368104,175015699,5,63,12343558,14852151,1250077,18521210880431
1023,1666685,7835,14327121688702,4670,1082120,7835,1,58843839,175057574,5,63,12346205,14855364,1244867,18527202969655
1024,1666482,7835,14305626565203,4658,1028496,7835,1,57905758,174987021,5,63,12341151,14849246,1252888,18515864193584
